timestamp,ALLSKY_SFC_SW_DWN,T2M,PRECTOTCORR,CLOUD_AMT
01-01-2017 00:00,0,10.76,0,1.05
01-01-2017 01:00,0,10.23,0,14.69
01-01-2017 02:00,0,9.73,0,7.39
01-01-2017 03:00,0,9.28,0,1.05
01-01-2017 04:00,0,8.9,0,16.8
01-01-2017 05:00,0,8.58,0,10.49
01-01-2017 06:00,0,8.3,0,1.05
01-01-2017 07:00,82.25,9.8,0,7.19
01-01-2017 08:00,233.68,12.52,0,16.89
01-01-2017 09:00,374.45,15.5,0,21.71
01-01-2017 10:00,461.12,19.74,0.02,27.21
01-01-2017 11:00,447.08,21.54,0.04,16.17
01-01-2017 12:00,454.35,22.48,0.05,8.16
01-01-2017 13:00,383.27,22.83,0.06,2.25
01-01-2017 14:00,299.12,22.67,0.01,2.05
01-01-2017 15:00,159.32,21.85,0,1.85
01-01-2017 16:00,36.3,19.57,0,1.65
01-01-2017 17:00,0,18.73,0,1.45
01-01-2017 18:00,0,18.11,0,1.25
01-01-2017 19:00,0,17.28,0,1.05
01-01-2017 20:00,0,15.8,0,2.11
01-01-2017 21:00,0,14.55,0,14.05
01-01-2017 22:00,0,13.2,0,1.05
01-01-2017 23:00,0,12.07,0,2.11
02-01-2017 00:00,0,11.33,0,9.27
02-01-2017 01:00,0,10.8,0,16.41
02-01-2017 02:00,0,10.38,0,13.11
02-01-2017 03:00,0,10.04,0,9.79
02-01-2017 04:00,0,9.86,0,6.47
02-01-2017 05:00,0,9.97,0,3.16
02-01-2017 06:00,0,10.23,0.08,3.16
02-01-2017 07:00,69.18,11.47,0.19,3.16
02-01-2017 08:00,210.15,14.24,0,3.16
02-01-2017 09:00,352,17.31,0,3.16
02-01-2017 10:00,432.67,21.46,0,3.16
02-01-2017 11:00,390.48,22.9,0,30.74
02-01-2017 12:00,425.1,23.68,0,21.71
02-01-2017 13:00,355.17,23.94,0,1.05
02-01-2017 14:00,295.67,23.7,0,1.05
02-01-2017 15:00,157.43,22.92,0,1.05
02-01-2017 16:00,37.55,20,0,1.05
02-01-2017 17:00,0,18.12,0,1.05
02-01-2017 18:00,0,16.92,0,1.05
02-01-2017 19:00,0,15.87,0,1.39
02-01-2017 20:00,0,15,0,1.73
02-01-2017 21:00,0,14.03,0,2.07
02-01-2017 22:00,0,12.9,0,2.41
02-01-2017 23:00,0,12.02,0,8.4
03-01-2017 00:00,0,11.32,0,15
03-01-2017 01:00,0,10.67,0,21.58
03-01-2017 02:00,0,10.1,0,28.15
03-01-2017 03:00,0,9.57,0,2.11
03-01-2017 04:00,0,9.09,0,5.28
03-01-2017 05:00,0,8.7,0,3.16
03-01-2017 06:00,0,8.39,0,5.89
03-01-2017 07:00,72.1,10.84,0,9.4
03-01-2017 08:00,214.7,13.69,0,16.78
03-01-2017 09:00,359.9,17.7,0,19.93
03-01-2017 10:00,473.33,22.71,0,20.04
03-01-2017 11:00,510.67,24.33,0,2.11
03-01-2017 12:00,517.72,25.16,0,15.06
03-01-2017 13:00,437.83,25.48,0,35.38
03-01-2017 14:00,310.77,25.22,0,44.1
03-01-2017 15:00,173.18,24.29,0,50.89
03-01-2017 16:00,40.58,21.06,0,61.58
03-01-2017 17:00,0,18.89,0,72.74
03-01-2017 18:00,0,18.02,0,79.05
03-01-2017 19:00,0,17.16,0,71.72
03-01-2017 20:00,0,16.23,0,65.3
03-01-2017 21:00,0,15.23,0,48.09
03-01-2017 22:00,0,14.14,0,20.94
03-01-2017 23:00,0,13.12,0,15.87
04-01-2017 00:00,0,12.34,0,10.72
04-01-2017 01:00,0,11.68,0,5.5
04-01-2017 02:00,0,11.21,0,2.11
04-01-2017 03:00,0,11.02,0,1.05
04-01-2017 04:00,0,11.02,0,2.11
04-01-2017 05:00,0,11.2,0,1.05
04-01-2017 06:00,0,11.39,0,1.26
04-01-2017 07:00,68.72,12.4,0,1.47
04-01-2017 08:00,214.27,15.04,0,1.68
04-01-2017 09:00,347.95,18.47,0,1.89
04-01-2017 10:00,434.25,22.87,0,2.11
04-01-2017 11:00,465.58,24.3,0,35.89
04-01-2017 12:00,487.12,25.09,0,28.73
04-01-2017 13:00,442.5,25.38,0,17.84
04-01-2017 14:00,320.8,25.19,0,17.31
04-01-2017 15:00,176.73,24.26,0,12.96
04-01-2017 16:00,43.7,20.73,0,10.69
04-01-2017 17:00,0,18.98,0,9.42
04-01-2017 18:00,0,18.06,0,1.05
04-01-2017 19:00,0,17.03,0,5.22
04-01-2017 20:00,0,15.91,0,10.48
04-01-2017 21:00,0,14.9,0,1.27
04-01-2017 22:00,0,14.15,0,1.05
04-01-2017 23:00,0,13.62,0,1.05
05-01-2017 00:00,0,13.35,0,3.16
05-01-2017 01:00,0,13.26,0,1.05
05-01-2017 02:00,0,13.23,0,11.35
05-01-2017 03:00,0,13.17,0,4.21
05-01-2017 04:00,0,13.02,0,2.11
05-01-2017 05:00,0,12.57,0,7.32
05-01-2017 06:00,0,12.12,0,11.26
05-01-2017 07:00,72.32,12.62,0,14.96
05-01-2017 08:00,214.9,14.75,0,21.55
05-01-2017 09:00,361.27,18.1,0,25.68
05-01-2017 10:00,473.02,23.58,0,28.55
05-01-2017 11:00,499.65,25.33,0,6.43
05-01-2017 12:00,495.6,26.16,0,3.95
05-01-2017 13:00,431.83,26.5,0,1.59
05-01-2017 14:00,339.7,26.24,0,1.96
05-01-2017 15:00,189.68,25.02,0,2.34
05-01-2017 16:00,49.08,21.57,0,2.71
05-01-2017 17:00,0,19.97,0,3.09
05-01-2017 18:00,0,19.33,0,3.46
05-01-2017 19:00,0,19.34,0,3.84
05-01-2017 20:00,0,19.3,0,4.21
05-01-2017 21:00,0,18.95,0,9.44
05-01-2017 22:00,0,18.03,0,5.86
05-01-2017 23:00,0,16.98,0,1.05
06-01-2017 00:00,0,16.07,0,10.66
06-01-2017 01:00,0,14.46,0,20.2
06-01-2017 02:00,0,13.15,0,14.57
06-01-2017 03:00,0,11.42,0,8.87
06-01-2017 04:00,0,10.08,0,3.16
06-01-2017 05:00,0,9.33,0,6.6
06-01-2017 06:00,0,8.89,0,10.04
06-01-2017 07:00,76.88,11.22,0,14.64
06-01-2017 08:00,225.73,14.2,0,20.55
06-01-2017 09:00,365.15,17.84,0,24.44
06-01-2017 10:00,477.67,21.41,0,28.47
06-01-2017 11:00,497.92,24.23,0,37.32
06-01-2017 12:00,500.48,25.48,0,50.21
06-01-2017 13:00,466.35,25.86,0,5.99
06-01-2017 14:00,338.92,25.63,0,10.28
06-01-2017 15:00,184.02,24.65,0,17.42
06-01-2017 16:00,46.62,20.27,0.01,21.13
06-01-2017 17:00,0,17.98,0.01,29.09
06-01-2017 18:00,0,17.46,0.01,8.22
06-01-2017 19:00,0,16.94,0.01,6.06
06-01-2017 20:00,0,16.93,0.01,32.24
06-01-2017 21:00,0,17.18,0.27,85.15
06-01-2017 22:00,0,16.65,0.1,49.15
06-01-2017 23:00,0,15.53,0.09,40.7
07-01-2017 00:00,0,14.37,0.06,52.43
07-01-2017 01:00,0,13.71,0.05,38.7
07-01-2017 02:00,0,13.55,0.07,99.52
07-01-2017 03:00,0,13.2,0.43,76.81
07-01-2017 04:00,0,12.92,2.3,93.81
07-01-2017 05:00,0,12.58,8.47,89.59
07-01-2017 06:00,0,12.11,21.5,90.46
07-01-2017 07:00,17.08,12.88,23.49,94.99
07-01-2017 08:00,42.3,13.55,20.6,97.65
07-01-2017 09:00,52.25,15.46,10.96,99.98
07-01-2017 10:00,102.93,18.19,13,100
07-01-2017 11:00,118.2,20.25,10.96,99.85
07-01-2017 12:00,132.88,21.14,12.67,100
07-01-2017 13:00,92.05,21.33,9.08,99.84
07-01-2017 14:00,107.18,21.06,4.43,77.98
07-01-2017 15:00,83.55,20.41,1.09,55.79
07-01-2017 16:00,31.25,18.17,0.18,31.48
07-01-2017 17:00,0,16.64,0.3,4.21
07-01-2017 18:00,0,16.02,0.21,3.16
07-01-2017 19:00,0,15.15,0.12,2.11
07-01-2017 20:00,0,14.29,0.04,1.05
07-01-2017 21:00,0,13.54,0.04,34.71
07-01-2017 22:00,0,12.27,0.24,68.36
07-01-2017 23:00,0,11.12,0.39,3.16
08-01-2017 00:00,0,10.47,0.02,4.21
08-01-2017 01:00,0,9.95,0,45.67
08-01-2017 02:00,0,9.47,0,5.3
08-01-2017 03:00,0,9.03,0,4.21
08-01-2017 04:00,0,8.66,0,3.16
08-01-2017 05:00,0,8.4,0,2.11
08-01-2017 06:00,0,8.24,0,1.05
08-01-2017 07:00,55.15,10.39,0,12.11
08-01-2017 08:00,165.3,12.98,0,24.4
08-01-2017 09:00,279.98,16.65,0,36.41
08-01-2017 10:00,359.3,19.28,0,48.55
08-01-2017 11:00,399.25,20.2,0,36.5
08-01-2017 12:00,408.42,20.74,0,26.53
08-01-2017 13:00,381.8,20.86,0,30.26
08-01-2017 14:00,258.92,20.56,0,23.8
08-01-2017 15:00,137.62,19.81,0,12.18
08-01-2017 16:00,37.72,16.63,0,7.94
08-01-2017 17:00,0,14.13,0,3.16
08-01-2017 18:00,0,13.1,0,2.11
08-01-2017 19:00,0,12.25,0,2.11
08-01-2017 20:00,0,11.46,0,3.46
08-01-2017 21:00,0,10.77,0,4.81
08-01-2017 22:00,0,10.21,0,11.51
08-01-2017 23:00,0,9.78,0,22.07
09-01-2017 00:00,0,9.43,0,19.97
09-01-2017 01:00,0,9.09,0,61.72
09-01-2017 02:00,0,8.64,0,18.94
09-01-2017 03:00,0,8.08,0,1.05
09-01-2017 04:00,0,7.53,0,9.51
09-01-2017 05:00,0,6.99,0,2.11
09-01-2017 06:00,0,6.59,0,4
09-01-2017 07:00,47.22,9.16,0,5.24
09-01-2017 08:00,146.88,12.15,0,6.66
09-01-2017 09:00,262.95,15.72,0,8.51
09-01-2017 10:00,350.6,17.54,0,9.74
09-01-2017 11:00,521.97,18.62,0,54.72
09-01-2017 12:00,542.9,19.32,0,4.51
09-01-2017 13:00,475.3,19.59,0,1.05
09-01-2017 14:00,350.4,19.34,0,1.05
09-01-2017 15:00,212.75,18.44,0,1.05
09-01-2017 16:00,57.78,14.71,0,1.05
09-01-2017 17:00,0,11.47,0,1.05
09-01-2017 18:00,0,10.61,0,1.05
09-01-2017 19:00,0,9.86,0,0.79
09-01-2017 20:00,0,9.17,0,0.53
09-01-2017 21:00,0,8.55,0,0.27
09-01-2017 22:00,0,7.98,0,0
09-01-2017 23:00,0,7.43,0,1.05
10-01-2017 00:00,0,6.85,0,0.67
10-01-2017 01:00,0,6.26,0,1.39
10-01-2017 02:00,0,5.72,0,2.11
10-01-2017 03:00,0,5.16,0,6.22
10-01-2017 04:00,0,4.61,0,5.4
10-01-2017 05:00,0,4.08,0,4.51
10-01-2017 06:00,0,3.6,0,3.61
10-01-2017 07:00,89.68,6.19,0,2.71
10-01-2017 08:00,260.5,9.1,0,1.8
10-01-2017 09:00,436.58,13.22,0,0.9
10-01-2017 10:00,568.92,16.98,0,0
10-01-2017 11:00,617.5,18.26,0,0
10-01-2017 12:00,617,18.95,0,0
10-01-2017 13:00,546.15,19.13,0,0
10-01-2017 14:00,413.98,18.67,0,1.68
10-01-2017 15:00,241.3,17.56,0,3.37
10-01-2017 16:00,69.38,13.37,0,2.32
10-01-2017 17:00,0,9.62,0,6.73
10-01-2017 18:00,0,8.64,0,8.37
10-01-2017 19:00,0,7.83,0,1.05
10-01-2017 20:00,0,7.07,0,4.21
10-01-2017 21:00,0,6.28,0,0
10-01-2017 22:00,0,5.59,0,1.05
10-01-2017 23:00,0,4.96,0,4.21
11-01-2017 00:00,0,4.37,0,2.11
11-01-2017 01:00,0,3.83,0,0
11-01-2017 02:00,0,3.36,0,2.11
11-01-2017 03:00,0,2.92,0,4.21
11-01-2017 04:00,0,2.44,0,4.21
11-01-2017 05:00,0,1.93,0,4.21
11-01-2017 06:00,0,1.51,0,4.38
11-01-2017 07:00,94.03,4.33,0,4.55
11-01-2017 08:00,281.85,7.38,0,4.73
11-01-2017 09:00,461.75,11.6,0,4.9
11-01-2017 10:00,595.05,16.64,0,5.21
11-01-2017 11:00,649.3,18.14,0,7.31
11-01-2017 12:00,640.95,18.71,0,16.59
11-01-2017 13:00,557.7,18.71,0,15.08
11-01-2017 14:00,428.55,18.19,0,12.01
11-01-2017 15:00,255.38,17.09,0,8.16
11-01-2017 16:00,76.22,12.69,0,4.74
11-01-2017 17:00,0,9.25,0,1.05
11-01-2017 18:00,0,8.3,0,3.16
11-01-2017 19:00,0,7.5,0,3.16
11-01-2017 20:00,0,6.8,0,3.16
11-01-2017 21:00,0,6.17,0,1.58
11-01-2017 22:00,0,5.6,0,0
11-01-2017 23:00,0,5.07,0,4.21
12-01-2017 00:00,0,4.61,0.07,8.49
12-01-2017 01:00,0,4.2,0.07,4.21
12-01-2017 02:00,0,3.81,0.07,0
12-01-2017 03:00,0,3.43,0,4.21
12-01-2017 04:00,0,3.1,0,2.11
12-01-2017 05:00,0,2.78,0,1.58
12-01-2017 06:00,0,2.48,0,1.05
12-01-2017 07:00,90.03,4.99,0,0.79
12-01-2017 08:00,266.73,7.73,0,0.53
12-01-2017 09:00,444.45,11.77,0,0.26
12-01-2017 10:00,576.38,16.08,0,0
12-01-2017 11:00,581.2,17.56,0,5.69
12-01-2017 12:00,577.85,18.39,0,2.94
12-01-2017 13:00,504.55,18.66,0,0.62
12-01-2017 14:00,379.02,18.41,0,1.05
12-01-2017 15:00,217.68,17.28,0,1.47
12-01-2017 16:00,69.5,13.4,0,1.89
12-01-2017 17:00,0,11.16,0,2.31
12-01-2017 18:00,0,10.04,0,2.74
12-01-2017 19:00,0,9.1,0,3.16
12-01-2017 20:00,0,8.46,0,2.11
12-01-2017 21:00,0,7.98,0,1.05
12-01-2017 22:00,0,7.47,0,0
12-01-2017 23:00,0,7.31,0,0.02
13-01-2017 00:00,0,7.1,0,0.03
13-01-2017 01:00,0,6.52,0,0.05
13-01-2017 02:00,0,5.93,0,0.73
13-01-2017 03:00,0,5.24,0,1.41
13-01-2017 04:00,0,4.9,0,2.1
13-01-2017 05:00,0,4.5,0,2.78
13-01-2017 06:00,0,3.55,0,3.46
13-01-2017 07:00,75.7,6,0,4.15
13-01-2017 08:00,234.48,9.37,0,4.83
13-01-2017 09:00,407.38,13.16,0,6.16
13-01-2017 10:00,536.58,17.45,0,14.77
13-01-2017 11:00,554.8,18.84,0,13.89
13-01-2017 12:00,544.38,19.71,0,21.41
13-01-2017 13:00,473.67,20.04,0,2.11
13-01-2017 14:00,351.73,19.79,0,1.89
13-01-2017 15:00,222.62,18.34,0,1.68
13-01-2017 16:00,65.93,14.54,0,1.47
13-01-2017 17:00,0,12.46,0,1.26
13-01-2017 18:00,0,11.41,0,1.05
13-01-2017 19:00,0,10.4,0,1.05
13-01-2017 20:00,0,9.3,0,1.76
13-01-2017 21:00,0,8.17,0,2.48
13-01-2017 22:00,0,7.23,0,1.05
13-01-2017 23:00,0,6.45,0,3.16
14-01-2017 00:00,0,5.77,0,4.21
14-01-2017 01:00,0,5.14,0,2.11
14-01-2017 02:00,0,4.55,0,0
14-01-2017 03:00,0,4.03,0,2.11
14-01-2017 04:00,0,3.62,0,7.48
14-01-2017 05:00,0,3.36,0,13.82
14-01-2017 06:00,0,3.24,0,13.68
14-01-2017 07:00,66.78,5.64,0,26.9
14-01-2017 08:00,208.4,9.33,0,40.68
14-01-2017 09:00,341.7,12.81,0,58.36
14-01-2017 10:00,431.95,17.82,0,75.11
14-01-2017 11:00,549.33,19.8,0,18.53
14-01-2017 12:00,535.33,20.74,0,38.61
14-01-2017 13:00,461.62,21.18,0,29.43
14-01-2017 14:00,339.95,20.93,0,42.98
14-01-2017 15:00,205.9,19.81,0,55.1
14-01-2017 16:00,62.9,15.5,0,66.2
14-01-2017 17:00,0,12.57,0,85.07
14-01-2017 18:00,0,11.34,0,79.98
14-01-2017 19:00,0,11.04,0,99.98
14-01-2017 20:00,0,10.52,0,99.63
14-01-2017 21:00,0,9.17,0,100
14-01-2017 22:00,0,9.03,0,99.9
14-01-2017 23:00,0,9.08,0.03,98.58
15-01-2017 00:00,0,8.92,0.23,99.77
15-01-2017 01:00,0,8.57,0.16,100
15-01-2017 02:00,0,8.07,0.14,99.77
15-01-2017 03:00,0,7.57,0,100
15-01-2017 04:00,0,6.48,0,99.89
15-01-2017 05:00,0,6.46,0,32.52
15-01-2017 06:00,0,6.94,0,2.11
15-01-2017 07:00,72.3,8.43,0,3.98
15-01-2017 08:00,224.65,11.21,0,6.23
15-01-2017 09:00,384.45,14.61,0,9.53
15-01-2017 10:00,502.3,20.07,0,15.82
15-01-2017 11:00,569.2,22.34,0,9.77
15-01-2017 12:00,569.03,23.19,0,9.61
15-01-2017 13:00,496.33,23.47,0,16.79
15-01-2017 14:00,355.2,23.3,0,24.03
15-01-2017 15:00,195.18,22.43,0,32.69
15-01-2017 16:00,59.53,20.53,0,41.34
15-01-2017 17:00,0,18.93,0,54.67
15-01-2017 18:00,0,17.42,0,83.23
15-01-2017 19:00,0,16.01,0,68.52
15-01-2017 20:00,0,15.32,0,83.22
15-01-2017 21:00,0,14.52,0,85.75
15-01-2017 22:00,0,13.75,0,66.43
15-01-2017 23:00,0,13.15,0,49.56
16-01-2017 00:00,0,12.53,0,54.76
16-01-2017 01:00,0,11.8,0,31.8
16-01-2017 02:00,0,10.86,0,24.58
16-01-2017 03:00,0,9.64,0,32.64
16-01-2017 04:00,0,8.46,0,22.06
16-01-2017 05:00,0,7.68,0,40.95
16-01-2017 06:00,0,7.23,0,44.19
16-01-2017 07:00,62.9,9.47,0,53.08
16-01-2017 08:00,188.9,12.66,0,62.69
16-01-2017 09:00,339.02,16,0,72.07
16-01-2017 10:00,493.1,20.65,0,31.45
16-01-2017 11:00,479.02,22.62,0,98.71
16-01-2017 12:00,477.15,23.28,0,54.62
16-01-2017 13:00,462,23.29,0,3.16
16-01-2017 14:00,345.5,22.61,0,2.89
16-01-2017 15:00,224.57,21.33,0,2.63
16-01-2017 16:00,71.47,17.38,0,2.37
16-01-2017 17:00,0,14.26,0,2.11
16-01-2017 18:00,0,13.44,0,2.46
16-01-2017 19:00,0,12.64,0,2.81
16-01-2017 20:00,0,11.68,0,3.16
16-01-2017 21:00,0,10.72,0,4.21
16-01-2017 22:00,0,9.88,0,10.96
16-01-2017 23:00,0,9.07,0,23.17
17-01-2017 00:00,0,8.34,0.03,35.44
17-01-2017 01:00,0,7.65,0.03,47.7
17-01-2017 02:00,0,6.91,0.03,24.92
17-01-2017 03:00,0,6.07,0,2.11
17-01-2017 04:00,0,5.27,0,4.21
17-01-2017 05:00,0,4.58,0,3.16
17-01-2017 06:00,0,4.14,0,2.11
17-01-2017 07:00,65.95,6.25,0,25.39
17-01-2017 08:00,168.9,9.04,0,49.67
17-01-2017 09:00,247.6,13.73,0,68.28
17-01-2017 10:00,299.55,16.78,0,85.51
17-01-2017 11:00,481.8,18.09,0,42.46
17-01-2017 12:00,544.95,18.82,0,36.55
17-01-2017 13:00,468.92,19.13,0,40.05
17-01-2017 14:00,346.92,18.96,0,40.58
17-01-2017 15:00,199.88,18.17,0,42.43
17-01-2017 16:00,67.53,14.9,0,43.32
17-01-2017 17:00,0,11.86,0,47.26
17-01-2017 18:00,0,10.89,0,32.56
17-01-2017 19:00,0,10.06,0,14.7
17-01-2017 20:00,0,9.36,0,8.05
17-01-2017 21:00,0,8.78,0,1.37
17-01-2017 22:00,0,8.15,0,4.47
17-01-2017 23:00,0,7.49,0,7.57
18-01-2017 00:00,0,6.91,0,10.67
18-01-2017 01:00,0,6.42,0,13.65
18-01-2017 02:00,0,5.98,0,3.16
18-01-2017 03:00,0,5.58,0,6.32
18-01-2017 04:00,0,5.2,0,6.35
18-01-2017 05:00,0,4.84,0,12.66
18-01-2017 06:00,0,4.61,0,4.21
18-01-2017 07:00,81.72,8.04,0,9.74
18-01-2017 08:00,250.77,11.45,0,13.25
18-01-2017 09:00,404.8,15.87,0,20.92
18-01-2017 10:00,533.62,19.73,0,24.81
18-01-2017 11:00,514.3,21.31,0,89.73
18-01-2017 12:00,551.55,22.22,0,40
18-01-2017 13:00,478.2,22.52,0,45.26
18-01-2017 14:00,348.92,22.21,0,54.33
18-01-2017 15:00,212.85,21.24,0,61.89
18-01-2017 16:00,69.05,17,0,71.39
18-01-2017 17:00,0,13.49,0,82.22
18-01-2017 18:00,0,12.72,0,72.8
18-01-2017 19:00,0,12.3,0,80.25
18-01-2017 20:00,0,12.03,0,95.01
18-01-2017 21:00,0,11.54,0,95.04
18-01-2017 22:00,0,10.4,0,80.21
18-01-2017 23:00,0,9.48,0,60.91
19-01-2017 00:00,0,8.82,0,42.11
19-01-2017 01:00,0,8.15,0,23.36
19-01-2017 02:00,0,7.51,0,4.57
19-01-2017 03:00,0,6.95,0,4.21
19-01-2017 04:00,0,6.47,0,3.16
19-01-2017 05:00,0,5.99,0,2.11
19-01-2017 06:00,0,5.86,0,18.67
19-01-2017 07:00,75.15,8.14,0,34.01
19-01-2017 08:00,222.07,11.28,0,51.63
19-01-2017 09:00,376.4,16.31,0,68.59
19-01-2017 10:00,505.55,19.99,0,85.06
19-01-2017 11:00,641.25,21.4,0,4.21
19-01-2017 12:00,646.78,22.12,0,2.11
19-01-2017 13:00,580.03,22.32,0,0
19-01-2017 14:00,450.85,21.9,0,0.26
19-01-2017 15:00,275.12,20.77,0,0.53
19-01-2017 16:00,98.22,17.02,0,0.79
19-01-2017 17:00,0,13,0,1.05
19-01-2017 18:00,0,12.16,0,1.75
19-01-2017 19:00,0,11.38,0,2.46
19-01-2017 20:00,0,10.5,0,3.16
19-01-2017 21:00,0,9.67,0,3.16
19-01-2017 22:00,0,8.9,0,3.16
19-01-2017 23:00,0,8.2,0,1.05
20-01-2017 00:00,0,7.48,0,0.85
20-01-2017 01:00,0,7.02,0,0.65
20-01-2017 02:00,0,6.39,0,1.02
20-01-2017 03:00,0,5.63,0,1.38
20-01-2017 04:00,0,5.18,0,1.74
20-01-2017 05:00,0,4.71,0,2.11
20-01-2017 06:00,0,4.54,0,5.69
20-01-2017 07:00,91.2,6.49,0,9.18
20-01-2017 08:00,271.75,9.62,0,13.35
20-01-2017 09:00,451.2,14.73,0,17.21
20-01-2017 10:00,586.15,18.75,0,20.47
20-01-2017 11:00,642.1,20.44,0,37.34
20-01-2017 12:00,646.33,21.48,0,29.53
20-01-2017 13:00,587.53,21.69,0,15.52
20-01-2017 14:00,432.48,21.42,0,26.94
20-01-2017 15:00,257.23,20.84,0,36.55
20-01-2017 16:00,92.1,17.05,0,44.33
20-01-2017 17:00,0,12.94,0,56.77
20-01-2017 18:00,0,11.92,0,23.13
20-01-2017 19:00,0,11.2,0,6.32
20-01-2017 20:00,0,10.39,0,27.36
20-01-2017 21:00,0,9.51,0,2.91
20-01-2017 22:00,0,8.81,0,18.93
20-01-2017 23:00,0,8.34,0,24.24
21-01-2017 00:00,0,7.65,0,51.84
21-01-2017 01:00,0,7.64,0,73.01
21-01-2017 02:00,0,8.49,0,95.6
21-01-2017 03:00,0,8.76,0,89.82
21-01-2017 04:00,0,8.07,0,82.38
21-01-2017 05:00,0,7.25,0,31.51
21-01-2017 06:00,0,7.22,0,3.16
21-01-2017 07:00,71.9,9.94,0,28.79
21-01-2017 08:00,198.1,12.35,0,52.04
21-01-2017 09:00,290.8,15.16,0,74.82
21-01-2017 10:00,384.6,18.61,0,97.51
21-01-2017 11:00,382.25,20.49,0,77.61
21-01-2017 12:00,354.67,21.25,0,93.44
21-01-2017 13:00,287.62,21.81,0,95.69
21-01-2017 14:00,217.07,21.24,0,96.15
21-01-2017 15:00,138.8,19.44,0,97.3
21-01-2017 16:00,50.92,16.82,0,98.3
21-01-2017 17:00,0,15.31,0,99.7
21-01-2017 18:00,0,14.8,0,100
21-01-2017 19:00,0,14.4,0,89.89
21-01-2017 20:00,0,13.98,0,87.53
21-01-2017 21:00,0,13.32,0,64.29
21-01-2017 22:00,0,12.43,0,68.51
21-01-2017 23:00,0,12.34,0.01,53.69
22-01-2017 00:00,0,11.97,0.01,36.73
22-01-2017 01:00,0,11.54,0,21.18
22-01-2017 02:00,0,11.05,0,3.16
22-01-2017 03:00,0,10.54,0,10.39
22-01-2017 04:00,0,10.09,0,5.24
22-01-2017 05:00,0,9.73,0,2.11
22-01-2017 06:00,0,9.66,0,6.35
22-01-2017 07:00,55.75,12.23,0,20.18
22-01-2017 08:00,168.62,14.99,0,31.88
22-01-2017 09:00,291.15,19,0,44.27
22-01-2017 10:00,346.73,23.51,0,58.83
22-01-2017 11:00,461.05,25.33,0,18.46
22-01-2017 12:00,438.15,26.33,0,85.41
22-01-2017 13:00,428.92,26.66,0,8.45
22-01-2017 14:00,326.85,26.32,0,7.09
22-01-2017 15:00,187.38,25.32,0,5.77
22-01-2017 16:00,77.7,21.36,0,4.47
22-01-2017 17:00,0,18.1,0,3.16
22-01-2017 18:00,0,17.01,0,2.11
22-01-2017 19:00,0,16.15,0,15.76
22-01-2017 20:00,0,15.38,0,10.49
22-01-2017 21:00,0,14.66,0,2
22-01-2017 22:00,0,13.98,0,2.03
22-01-2017 23:00,0,13.32,0,2.05
23-01-2017 00:00,0,12.57,0,2.08
23-01-2017 01:00,0,11.86,0,2.11
23-01-2017 02:00,0,11.27,0,18.15
23-01-2017 03:00,0,10.77,0,16.25
23-01-2017 04:00,0,10.26,0,14.35
23-01-2017 05:00,0,9.72,0,12.44
23-01-2017 06:00,0,9.37,0,10.53
23-01-2017 07:00,68.32,12.16,0,6.18
23-01-2017 08:00,234.38,14.99,0,4.7
23-01-2017 09:00,362.15,19.07,0,1.78
23-01-2017 10:00,497.67,23.44,0,5.18
23-01-2017 11:00,575.45,25.14,0,9.27
23-01-2017 12:00,556.4,26.04,0,60.6
23-01-2017 13:00,450.23,26.34,0,69.13
23-01-2017 14:00,359.95,26.03,0,52.22
23-01-2017 15:00,221.85,25.05,0,34.82
23-01-2017 16:00,80.3,21.31,0,18.01
23-01-2017 17:00,0,17.92,0,1.05
23-01-2017 18:00,0,16.44,0,1.05
23-01-2017 19:00,0,15.74,0,4.21
23-01-2017 20:00,0,15.26,0,3.16
23-01-2017 21:00,0,14.31,0,1.05
23-01-2017 22:00,0,13.24,0,0.07
23-01-2017 23:00,0,12.4,0,0.12
24-01-2017 00:00,0,11.76,0,0.16
24-01-2017 01:00,0,11.23,0,0.2
24-01-2017 02:00,0,10.75,0,3.79
24-01-2017 03:00,0,10.27,0,7.32
24-01-2017 04:00,0,9.83,0,2.11
24-01-2017 05:00,0,9.45,0,6.35
24-01-2017 06:00,0,9.23,0,9.47
24-01-2017 07:00,70.57,12.1,0,15.5
24-01-2017 08:00,216.62,14.79,0,21.37
24-01-2017 09:00,364.1,18.93,0,29.81
24-01-2017 10:00,481.55,23.11,0,35.72
24-01-2017 11:00,557.65,24.87,0,7.72
24-01-2017 12:00,551.58,25.95,0,1.05
24-01-2017 13:00,485.15,26.47,0,3.76
24-01-2017 14:00,368.23,26.36,0,22.03
24-01-2017 15:00,217.68,25.61,0,39.91
24-01-2017 16:00,72.35,22.67,0,57.73
24-01-2017 17:00,2.9,19.15,0,77.56
24-01-2017 18:00,0,17.63,0,95.57
24-01-2017 19:00,0,16.65,0,95.4
24-01-2017 20:00,0,15.74,0,96.19
24-01-2017 21:00,0,14.92,0,91.11
24-01-2017 22:00,0,14.16,0,84.9
24-01-2017 23:00,0,13.5,0,90
25-01-2017 00:00,0,13.04,0,94.25
25-01-2017 01:00,0,12.65,0,99.12
25-01-2017 02:00,0,12.47,0,100
25-01-2017 03:00,0,12.5,0,93.45
25-01-2017 04:00,0,12.45,0,83.08
25-01-2017 05:00,0,12.46,0,90.68
25-01-2017 06:00,0,12.56,0,98.9
25-01-2017 07:00,62.58,14.79,0,96.55
